latitude,longitude,address
1.384594,103.899774,210B COMPASSVALE LANE
1.384898,103.899928,210A COMPASSVALE LANE
1.350134,103.954379,299A TAMPINES ST 22
1.423423,103.845331,442 YISHUN AVE 11
1.422486,103.844923,448 YISHUN RING RD
1.282319,103.829293,126C KIM TIAN RD
1.316776,103.861899,7 BOON KENG RD
1.316052,103.861331,9 BOON KENG RD
0.0,0.0,410C FERNVALE RD
1.365889,103.844689,307B ANG MO KIO AVE 1
1.388021,103.771319,458 SEGAR RD
1.382269,103.880144,986B BUANGKOK CRES
1.402218,103.907905,601B PUNGGOL CTRL
1.401778,103.905774,604C PUNGGOL RD
1.40301,103.910038,614B EDGEFIELD PLAINS
1.403811,103.908753,613D PUNGGOL DR
1.308355,103.785224,27 GHIM MOH LINK
1.391315,103.873469,443C FERNVALE RD
1.391272,103.874068,443B FERNVALE RD
1.384339,103.899363,210C COMPASSVALE LANE
1.384739,103.899409,211A COMPASSVALE LANE
1.281539,103.830177,127C KIM TIAN RD
1.388233,103.77076,457 SEGAR RD
1.381927,103.879767,986A BUANGKOK CRES
1.344019,103.738056,256 JURONG EAST ST 24
1.322782,103.73979,22 TEBAN GDNS RD
1.404533,103.907185,604A PUNGGOL RD
1.404225,103.909188,612A PUNGGOL DR
1.40534,103.906437,305B PUNGGOL RD
1.390558,103.876864,411A FERNVALE RD
1.390143,103.877064,411B FERNVALE RD
1.389798,103.876181,410B FERNVALE RD
1.343145,103.959564,167B SIMEI LANE
1.342499,103.958458,168C SIMEI LANE
1.343014,103.959334,167C SIMEI LANE
1.34293,103.958255,168D SIMEI LANE
1.421636,103.846107,438 YISHUN AVE 11
1.417178,103.835651,452 YISHUN RING RD
1.422062,103.844681,451 YISHUN RING RD
0.0,0.0,52 HAVELOCK RD
0.0,0.0,456 SEGAR RD
0.0,0.0,455 SEGAR RD
1.404253,103.908414,613B PUNGGOL DR
1.404708,103.907769,612D PUNGGOL DR
1.404037,103.908593,613C PUNGGOL DR
1.403453,103.910201,615C EDGEFIELD PLAINS
1.403565,103.909337,614A EDGEFIELD PLAINS
1.386821,103.89986,213B COMPASSVALE LANE
1.386098,103.900931,212C COMPASSVALE DR
1.386821,103.89986,213A COMPASSVALE LANE
1.392271,103.874043,445B FERNVALE RD
1.392229,103.874226,445A FERNVALE RD
1.342628,103.958686,168B SIMEI LANE
1.342757,103.958897,168A SIMEI LANE
1.343544,103.959309,167A SIMEI LANE
1.423554,103.848328,443 YISHUN AVE 11
1.423554,103.848328,445 YISHUN AVE 11
1.365582,103.845183,307C ANG MO KIO AVE 1
1.309668,103.771331,425 CLEMENTI AVE 1
1.40372,103.909961,615B EDGEFIELD PLAINS
1.404482,103.907948,613A PUNGGOL DR
1.454209,103.820117,513 WELLINGTON CIRCLE
1.38521,103.898762,211B COMPASSVALE LANE
1.342884,103.959118,167D SIMEI LANE
1.422689,103.844212,449 YISHUN RING RD
1.422172,103.844133,450 YISHUN RING RD
1.310185,103.76915,420 CLEMENTI AVE 1
1.405133,103.90783,612C PUNGGOL DR
1.395659,103.910945,267B PUNGGOL FIELD
1.385263,103.89919,211C COMPASSVALE LANE
1.386293,103.90046,212B COMPASSVALE DR
1.386424,103.900175,212A COMPASSVALE DR
1.309577,103.770641,424 CLEMENTI AVE 1
1.309173,103.768629,421 CLEMENTI AVE 1
1.310399,103.771287,416 CLEMENTI AVE 1
1.32386,103.738772,20 TEBAN GDNS RD
1.403964,103.909532,615A EDGEFIELD PLAINS
1.404898,103.908,612B PUNGGOL DR
1.402509,103.903798,288C PUNGGOL PL
1.423056,103.845062,446 YISHUN AVE 11
1.366445,103.839788,226E ANG MO KIO AVE 1
1.372066,103.855197,588B ANG MO KIO ST 52
1.372066,103.855197,588A ANG MO KIO ST 52
1.372066,103.855197,588C ANG MO KIO ST 52
1.356387,103.843937,273A BISHAN ST 24
0.0,0.0,57 HAVELOCK RD
1.394403,103.914759,167C PUNGGOL EAST
1.395659,103.910945,267A PUNGGOL FIELD
1.404025,103.899752,270A PUNGGOL FIELD
1.403149,103.899016,269A PUNGGOL FIELD
1.372066,103.855197,588D ANG MO KIO ST 52
1.356085,103.84347,273B BISHAN ST 24
1.356736,103.843377,275A BISHAN ST 24
1.40274,103.903362,288B PUNGGOL PL
1.395659,103.910945,267C PUNGGOL FIELD
1.395659,103.910945,268A PUNGGOL FIELD
1.308309,103.78574,26 GHIM MOH LINK
1.31016,103.770175,418 CLEMENTI AVE 1
1.32291,103.739138,23 TEBAN GDNS RD
1.402667,103.898633,268D PUNGGOL FIELD
1.402716,103.902374,274A PUNGGOL PL
1.404161,103.899328,270B PUNGGOL FIELD
1.402279,103.90326,288A PUNGGOL PL
1.402003,103.903523,289D PUNGGOL PL
1.404257,103.898775,270C PUNGGOL FIELD
1.419926,103.844956,454 YISHUN ST 41
1.273517,103.80725,80C TELOK BLANGAH ST 31
1.377343,103.737969,476C CHOA CHU KANG AVE 5
1.309392,103.769826,423 CLEMENTI AVE 1
1.403189,103.898112,268C PUNGGOL FIELD
1.403747,103.898643,269C PUNGGOL FIELD
1.395659,103.910945,268B PUNGGOL FIELD
1.401252,103.903385,289B PUNGGOL PL
1.402625,103.901479,273D PUNGGOL PL
1.402273,103.902134,273A PUNGGOL PL
1.401922,103.912516,617C PUNGGOL DR
1.401467,103.91211,618B PUNGGOL DR
1.393408,103.876391,435A FERNVALE RD
1.394374,103.876435,434A FERNVALE RD
1.273657,103.806568,80A TELOK BLANGAH ST 31
1.40152,103.902581,289A PUNGGOL PL
1.40336,103.902069,274C PUNGGOL PL
1.403412,103.898683,269B PUNGGOL FIELD
1.402132,103.912209,617B PUNGGOL DR
1.402235,103.901274,273C PUNGGOL PL
1.392272,103.873517,446C JLN KAYU
1.377047,103.737616,476B CHOA CHU KANG AVE 5
1.401699,103.912833,617D PUNGGOL DR
1.394619,103.87668,434B FERNVALE RD
1.393389,103.876753,435B FERNVALE RD
1.420004,103.844121,455 YISHUN ST 41
1.420316,103.844927,456 YISHUN ST 41
1.402464,103.910727,619C PUNGGOL DR
1.402665,103.911493,619A PUNGGOL DR
1.401658,103.91184,618C PUNGGOL DR
1.402032,103.901692,273B PUNGGOL PL
1.403098,103.901729,274D PUNGGOL PL
1.401601,103.90361,289C PUNGGOL PL
1.392232,103.87263,447A JLN KAYU
1.393609,103.877014,435C FERNVALE RD
1.431598,103.789615,572B WOODLANDS AVE 1
1.441114,103.778095,12B MARSILING LANE
1.42042,103.845556,457 YISHUN ST 41
1.420058,103.845791,453 YISHUN ST 41
1.382378,103.762521,633A SENJA RD
1.385202,103.758577,633B SENJA RD
1.376638,103.738,476A CHOA CHU KANG AVE 5
1.377293,103.738396,476D CHOA CHU KANG AVE 5
1.401919,103.911499,618D PUNGGOL DR
1.4012,103.912499,618A PUNGGOL DR
1.402954,103.911083,619B PUNGGOL DR
1.441411,103.778486,12A MARSILING LANE
1.441115,103.777756,12C MARSILING LANE
1.420651,103.84607,458 YISHUN AVE 11
1.403122,103.902528,274B PUNGGOL PL
0.0,0.0,138B LOR 1A TOA PAYOH
1.423554,103.848328,459 YISHUN AVE 11
1.273429,103.807002,80B TELOK BLANGAH ST 31
1.399735,103.911459,623C PUNGGOL CTRL
1.399869,103.91195,623A PUNGGOL CTRL
1.402195,103.91111,619D PUNGGOL DR
1.400492,103.912021,624C PUNGGOL CTRL
0.0,0.0,51 C'WEALTH DR
0.0,0.0,53 C'WEALTH DR
0.0,0.0,50 C'WEALTH DR
1.391767,103.873339,446B JLN KAYU
0.0,0.0,139A LOR 1A TOA PAYOH
0.0,0.0,138A LOR 1A TOA PAYOH
1.431458,103.790009,570C WOODLANDS AVE 1
1.384741,103.759245,633C SENJA RD
1.310279,103.770762,417 CLEMENTI AVE 1
1.399466,103.911831,623B PUNGGOL CTRL
0.0,0.0,52 C'WEALTH DR
1.392439,103.873008,447B JLN KAYU
0.0,0.0,138C LOR 1A TOA PAYOH
0.0,0.0,139B LOR 1A TOA PAYOH
1.393216,103.914073,169B PUNGGOL FIELD
1.3939,103.913789,168C PUNGGOL FIELD
1.393771,103.914041,168D PUNGGOL FIELD
1.404187,103.900581,271B PUNGGOL WALK
1.430698,103.790917,570A WOODLANDS AVE 1
1.431066,103.790439,570B WOODLANDS AVE 1
1.385595,103.758355,633D SENJA RD
1.312296,103.759965,505 WEST COAST DR
1.400037,103.911086,622A PUNGGOL CTRL
1.402395,103.911877,617A PUNGGOL DR
1.43022,103.791004,571A WOODLANDS AVE 1
1.400734,103.911696,624B PUNGGOL CTRL
1.393623,103.914244,169C PUNGGOL FIELD
1.403528,103.90088,271D PUNGGOL WALK
1.40334,103.90022,272B PUNGGOL WALK
1.403736,103.900332,271A PUNGGOL WALK
1.403957,103.900896,271C PUNGGOL WALK
1.430473,103.789961,571C WOODLANDS AVE 1
1.430129,103.790599,571B WOODLANDS AVE 1
1.348571,103.707955,181A BOON LAY DR
1.400305,103.910498,622B PUNGGOL CTRL
1.393102,103.914559,170C PUNGGOL FIELD
1.400854,103.91134,624A PUNGGOL CTRL
1.400904,103.90115,208C PUNGGOL PL
1.403148,103.900658,272A PUNGGOL WALK
1.402917,103.900041,272C PUNGGOL WALK
1.393324,103.914734,170B PUNGGOL FIELD
1.393078,103.914272,169A PUNGGOL FIELD
1.400356,103.90097,207A PUNGGOL PL
1.430968,103.789461,572A WOODLANDS AVE 1
1.34535,103.733922,372 JURONG EAST ST 32
1.347655,103.7088,180A BOON LAY DR
1.400722,103.910768,622C PUNGGOL CTRL
1.400356,103.900728,207B PUNGGOL PL
1.394476,103.873456,450A SENGKANG WEST WAY
1.360459,103.941358,499B TAMPINES AVE 9
1.347939,103.709183,180B BOON LAY DR
1.40057,103.900155,207C PUNGGOL PL
1.402752,103.900426,272D PUNGGOL WALK
1.348378,103.708801,180C BOON LAY DR
1.401463,103.901117,208B PUNGGOL PL
1.401212,103.89978,211B PUNGGOL WALK
1.393549,103.914893,170A PUNGGOL FIELD
1.401015,103.900589,207D PUNGGOL PL
1.379956,103.878116,987A BUANGKOK GREEN
1.34535,103.733922,371 JURONG EAST ST 32
1.399294,103.900772,209C PUNGGOL PL
1.401468,103.900619,208A PUNGGOL PL
1.390338,103.909675,180A RIVERVALE CRES
1.39405,103.873338,450B SENGKANG WEST WAY
1.389016,103.910644,178D RIVERVALE CRES
1.395388,103.881759,448A SENGKANG WEST WAY
1.397347,103.879,430D FERNVALE LINK
1.360459,103.941358,499A TAMPINES AVE 9
1.437096,103.794646,887C WOODLANDS DR 50
1.348806,103.708503,181B BOON LAY DR
1.389417,103.910469,180D RIVERVALE CRES
1.397347,103.879,430C FERNVALE LINK
1.393872,103.873321,450C SENGKANG WEST WAY
1.393927,103.877552,433B SENGKANG WEST WAY
1.379486,103.878143,987B BUANGKOK GREEN
1.401021,103.899186,211D PUNGGOL WALK
1.401705,103.899809,211A PUNGGOL WALK
1.400125,103.900022,210B PUNGGOL PL
1.390007,103.909247,180B RIVERVALE CRES
1.393986,103.877339,432B SENGKANG WEST WAY
1.389083,103.90975,178A RIVERVALE CRES
1.436814,103.794125,886D WOODLANDS DR 50
1.437283,103.794079,887A WOODLANDS DR 50
1.379402,103.877932,987C BUANGKOK GREEN
1.379488,103.8774,988A BUANGKOK GREEN
1.380313,103.877352,988C BUANGKOK GREEN
1.400832,103.899583,211C PUNGGOL WALK
1.399665,103.899881,210C PUNGGOL PL
1.400778,103.898435,213B PUNGGOL WALK
1.39344,103.873255,448B SENGKANG WEST WAY
1.389603,103.909512,180C RIVERVALE CRES
1.437133,103.794375,887B WOODLANDS DR 50
1.437825,103.794243,886C WOODLANDS DR 50
1.286456,103.831237,9B BOON TIONG RD
1.37989,103.877327,988B BUANGKOK GREEN
1.399995,103.90036,210A PUNGGOL PL
1.399986,103.899209,212A PUNGGOL WALK
1.399811,103.900555,209A PUNGGOL PL
1.400289,103.898354,213A PUNGGOL WALK
1.393874,103.878525,430A FERNVALE LINK
1.393907,103.878233,430B FERNVALE LINK
1.436814,103.794125,886B WOODLANDS DR 50
1.286456,103.831237,9A BOON TIONG RD
1.349596,103.888556,174A HOUGANG AVE 1
1.400456,103.899372,212B PUNGGOL WALK
1.399816,103.901088,209B PUNGGOL PL
1.400699,103.89893,213C PUNGGOL WALK
1.388633,103.910172,178B RIVERVALE CRES
1.39485,103.87759,433A SENGKANG WEST WAY
1.394774,103.877103,432A SENGKANG WEST WAY
1.436814,103.794125,886A WOODLANDS DR 50
1.286456,103.831237,10A BOON TIONG RD
1.394252,103.744623,570 CHOA CHU KANG ST 52
1.39431,103.745637,573 CHOA CHU KANG ST 52
1.34871,103.709659,183A BOON LAY AVE
1.34909,103.709072,183D BOON LAY AVE
1.456108,103.814042,463B SEMBAWANG DR
1.388655,103.910375,178C RIVERVALE CRES
1.423127,103.846621,426A YISHUN AVE 11
1.427994,103.842467,347A YISHUN AVE 11
1.389563,103.771413,488 SEGAR RD
1.393818,103.745284,572 CHOA CHU KANG ST 52
1.394376,103.745096,574 CHOA CHU KANG ST 52
1.348577,103.709321,183C BOON LAY AVE
1.406742,103.897837,265A PUNGGOL WAY
1.456174,103.814485,463C SEMBAWANG DR
1.395388,103.881759,451A SENGKANG WEST WAY
1.427086,103.842788,348D YISHUN AVE 11
1.422776,103.847119,426C YISHUN AVE 11
1.431459,103.84439,336B YISHUN ST 31
1.423174,103.847406,426D YISHUN AVE 11
1.431952,103.844394,336C YISHUN ST 31
1.389126,103.771871,486 SEGAR RD
1.389192,103.771336,487 SEGAR RD
1.383256,103.753028,166A TECK WHYE CRES
1.348217,103.709706,183B BOON LAY AVE
1.406742,103.897837,265C PUNGGOL WAY
1.406742,103.897837,265B PUNGGOL WAY
1.455522,103.814151,463A SEMBAWANG DR
1.422727,103.846385,426B YISHUN AVE 11
1.422111,103.847367,428B YISHUN AVE 11
1.388675,103.771279,485 SEGAR RD
1.404882,103.898401,265D PUNGGOL WAY
1.393684,103.874015,452B SENGKANG WEST WAY
1.393629,103.874411,452A SENGKANG WEST WAY
1.447404,103.802829,782A WOODLANDS CRES
1.427451,103.841356,348A YISHUN AVE 11
1.427695,103.84219,347B YISHUN AVE 11
1.427114,103.842225,348C YISHUN AVE 11
1.394048,103.744918,571 CHOA CHU KANG ST 52
1.405105,103.897795,266C PUNGGOL WAY
1.450414,103.826648,590A MONTREAL LINK
1.394397,103.874503,451B SENGKANG WEST WAY
1.394781,103.88807,326A ANCHORVALE RD
1.449005,103.801022,780B WOODLANDS CRES
1.448232,103.802834,782D WOODLANDS CRES
1.447406,103.803059,782B WOODLANDS CRES
1.42731,103.841721,348B YISHUN AVE 11
1.432008,103.839733,316B YISHUN AVE 9
1.388784,103.769914,546B SEGAR RD
1.342859,103.714075,196B BOON LAY DR
1.405512,103.897915,266B PUNGGOL WAY
1.404958,103.898006,266D PUNGGOL WAY
1.450857,103.826113,591A MONTREAL LINK
1.450751,103.827558,592B MONTREAL LINK
1.451607,103.827947,593A MONTREAL LINK
1.451001,103.827927,592C MONTREAL LINK
1.4481,103.80157,780E WOODLANDS CRES
1.423554,103.848328,424D YISHUN AVE 11
1.432424,103.844389,335C YISHUN ST 31
1.431343,103.844885,336A YISHUN ST 31
1.388544,103.770148,546A SEGAR RD
0.0,0.0,471A UPP SERANGOON CRES
1.343466,103.713683,197C BOON LAY DR
1.410321,103.902015,313B SUMANG LINK
1.45093,103.827111,592A MONTREAL LINK
1.450167,103.827034,590B MONTREAL LINK
1.395305,103.888054,326B ANCHORVALE RD
1.3953,103.888778,327A ANCHORVALE RD
1.395962,103.888514,327C ANCHORVALE RD
1.384865,103.892052,282B SENGKANG EAST AVE
1.385695,103.892097,281B SENGKANG EAST AVE
1.385285,103.892044,282A SENGKANG EAST AVE
1.357796,103.938382,522A TAMPINES CTRL 7
1.358034,103.939339,522C TAMPINES CTRL 7
1.447799,103.803439,782C WOODLANDS CRES
1.44882,103.800668,780A WOODLANDS CRES
1.449131,103.80139,780C WOODLANDS CRES
1.448268,103.801961,780D WOODLANDS CRES
1.423226,103.8482,424A YISHUN AVE 11
1.431952,103.845509,333B YISHUN ST 31
1.421601,103.848697,430A YISHUN AVE 11
1.432048,103.844788,333A YISHUN ST 31
1.432034,103.842435,315B YISHUN AVE 9
1.432623,103.845673,334B YISHUN ST 31
1.432008,103.839733,315A YISHUN AVE 9
1.388898,103.769111,547D SEGAR RD
1.388169,103.769974,547A SEGAR RD
1.38898,103.769384,546C SEGAR RD
1.383125,103.753399,166B TECK WHYE CRES
0.0,0.0,470A UPP SERANGOON CRES
0.0,0.0,470C UPP SERANGOON CRES
0.0,0.0,471B UPP SERANGOON CRES
1.409876,103.901992,313A SUMANG LINK
1.451401,103.828311,593B MONTREAL LINK
1.449926,103.826754,590C MONTREAL LINK
1.386133,103.891565,281A SENGKANG EAST AVE
1.395116,103.891861,332C ANCHORVALE LINK
1.395608,103.888734,327B ANCHORVALE RD
1.395323,103.890925,332A ANCHORVALE LINK
1.395072,103.891602,332B ANCHORVALE LINK
1.394267,103.89205,333D ANCHORVALE LINK
1.394589,103.891204,333B ANCHORVALE LINK
1.38616,103.893077,280A SENGKANG EAST AVE
1.35512,103.932327,869A TAMPINES AVE 8
1.354896,103.932609,869B TAMPINES AVE 8
1.447875,103.801238,780F WOODLANDS CRES
1.423554,103.848328,424C YISHUN AVE 11
1.422553,103.84747,428A YISHUN AVE 11
1.413405,103.840255,431C YISHUN AVE 1
1.420442,103.847016,431B YISHUN AVE 1
1.432008,103.839733,315C YISHUN AVE 9
1.432008,103.839733,318C YISHUN AVE 9
1.432008,103.839733,316C YISHUN AVE 9
1.388463,103.769073,547B SEGAR RD
1.355046,103.890034,174B HOUGANG AVE 1
0.0,0.0,470B UPP SERANGOON CRES
1.340072,103.74222,235 JURONG EAST ST 21
1.342978,103.713835,196A BOON LAY DR
1.343913,103.713439,197B BOON LAY DR
1.343479,103.714009,197D BOON LAY DR
1.410943,103.901116,312C SUMANG LINK
1.410891,103.900382,312A SUMANG LINK
1.405934,103.898043,266A PUNGGOL WAY
1.39441,103.875216,453B FERNVALE RD
1.398444,103.889626,334A ANCHORVALE CRES
1.39576,103.888227,326C ANCHORVALE RD
1.394437,103.891869,333C ANCHORVALE LINK
1.386164,103.891908,280B SENGKANG EAST AVE
1.385084,103.892446,282C SENGKANG EAST AVE
1.355537,103.932549,868A TAMPINES AVE 8
1.357854,103.938844,522B TAMPINES CTRL 7
1.447983,103.802635,782E WOODLANDS CRES
1.423258,103.848533,424B YISHUN AVE 11
1.432008,103.839733,316A YISHUN AVE 9
1.423554,103.848328,430B YISHUN AVE 11
1.423554,103.848328,429B YISHUN AVE 11
1.419918,103.846744,431D YISHUN AVE 1
1.432597,103.846085,334C YISHUN ST 31
1.41306,103.838945,432D YISHUN AVE 1
1.419445,103.846265,432C YISHUN AVE 1
1.332789,103.721636,175C YUNG KUANG RD
1.332049,103.721713,175A YUNG KUANG RD
1.368507,103.947675,527A PASIR RIS ST 51
1.410619,103.901556,313C SUMANG LINK
1.394432,103.875363,453A FERNVALE RD
1.395682,103.889721,331C ANCHORVALE ST
1.385731,103.892577,279C SENGKANG EAST AVE
1.396127,103.888146,326D ANCHORVALE RD
1.39466,103.890862,333A ANCHORVALE LINK
1.398467,103.890015,334B ANCHORVALE CRES
1.355841,103.933115,868C TAMPINES AVE 8
1.359933,103.938559,523B TAMPINES CTRL 7
1.35995,103.938827,523C TAMPINES CTRL 7
1.43024,103.844844,342B YISHUN RING RD
1.419056,103.846481,432B YISHUN AVE 1
1.432419,103.846531,334D YISHUN ST 31
1.344233,103.713796,197A BOON LAY DR
1.332833,103.721205,175B YUNG KUANG RD
1.367582,103.947065,526A PASIR RIS ST 51
1.370093,103.947575,525C PASIR RIS ST 51
1.371369,103.9475,524A PASIR RIS ST 51
1.411263,103.900837,312B SUMANG LINK
1.413114,103.901045,264A PUNGGOL WAY
1.393465,103.875488,453D FERNVALE RD
1.385818,103.893219,279A SENGKANG EAST AVE
1.393274,103.87849,440A FERNVALE LINK
1.396192,103.889792,329A ANCHORVALE ST
1.393519,103.875189,453C FERNVALE RD
1.385473,103.892901,279B SENGKANG EAST AVE
1.356198,103.940005,519C TAMPINES CTRL 8
1.435107,103.843154,317C YISHUN AVE 9
1.419727,103.847284,431A YISHUN AVE 1
1.435107,103.843154,317A YISHUN AVE 9
1.435107,103.843154,318B YISHUN AVE 9
1.435107,103.843154,318A YISHUN AVE 9
1.38856,103.768837,547C SEGAR RD
1.387725,103.771841,459 SEGAR RD
1.369083,103.947831,527B PASIR RIS ST 51
1.405638,103.896478,261C PUNGGOL WAY
1.392591,103.87843,440C FERNVALE LINK
1.395726,103.889325,329B ANCHORVALE ST
1.39339,103.878194,440B FERNVALE LINK
1.395605,103.890162,331B ANCHORVALE ST
1.398548,103.88849,335B ANCHORVALE CRES
1.358958,103.938773,524B TAMPINES CTRL 7
1.357058,103.939918,520A TAMPINES CTRL 8
1.357415,103.939975,519B TAMPINES CTRL 8
1.359433,103.93858,523A TAMPINES CTRL 7
1.356196,103.939594,519D TAMPINES CTRL 8
1.43209,103.846131,333D YISHUN ST 31
1.429963,103.844375,342C YISHUN RING RD
1.432914,103.844704,334A YISHUN ST 31
1.433289,103.844504,335A YISHUN ST 31
1.419401,103.847007,432A YISHUN AVE 1
0.0,0.0,461 SEGAR RD
1.386652,103.757903,635B SENJA RD
1.389676,103.767497,550B SEGAR RD
1.328681,103.724745,138A YUAN CHING RD
1.370651,103.948128,528B PASIR RIS ST 51
1.369284,103.947189,525A PASIR RIS ST 51
1.368801,103.947408,526D PASIR RIS ST 51
1.367904,103.947219,526B PASIR RIS ST 51
1.356705,103.939588,520C TAMPINES CTRL 8
1.359429,103.93884,523D TAMPINES CTRL 7
1.439129,103.778354,180B MARSILING RD
1.417914,103.84434,504A YISHUN ST 51
1.432869,103.844335,335B YISHUN ST 31
1.431896,103.845796,333C YISHUN ST 31
1.286465,103.832022,10B BOON TIONG RD
1.38952,103.76866,548B SEGAR RD
1.387368,103.772082,460 SEGAR RD
1.389814,103.767725,549B SEGAR RD
1.385839,103.757783,634A SENJA RD
1.385794,103.758643,635A SENJA RD
1.389743,103.768186,549A SEGAR RD
0.0,0.0,476B UPP SERANGOON VIEW
1.370244,103.947979,528A PASIR RIS ST 51
1.369674,103.947428,525B PASIR RIS ST 51
1.368377,103.947059,526C PASIR RIS ST 51
1.370997,103.947474,524B PASIR RIS ST 51
1.403953,103.895286,259B PUNGGOL FIELD
1.397419,103.889803,334C ANCHORVALE CRES
1.396674,103.890524,330B ANCHORVALE ST
1.396077,103.890463,331A ANCHORVALE ST
1.398472,103.88897,335A ANCHORVALE CRES
1.397635,103.889181,336B ANCHORVALE CRES
1.398527,103.888307,335C ANCHORVALE CRES
1.39779,103.888244,336D ANCHORVALE CRES
1.347389,103.933849,890C TAMPINES AVE 1
1.34672,103.933876,890A TAMPINES AVE 1
1.358433,103.93914,524A TAMPINES CTRL 7
1.357161,103.940617,519A TAMPINES CTRL 8
1.423436,103.847725,429A YISHUN AVE 11
1.435107,103.843154,317B YISHUN AVE 9
1.419307,103.844071,505C YISHUN ST 51
1.336615,103.921262,747A BEDOK RESERVOIR CRES
1.336431,103.921044,748A BEDOK RESERVOIR CRES
1.336169,103.921562,748C BEDOK RESERVOIR CRES
1.336641,103.921611,747B BEDOK RESERVOIR CRES
1.3892,103.767235,550A SEGAR RD
1.384528,103.771244,454 FAJAR RD
1.387549,103.75833,636B SENJA RD
0.0,0.0,475C UPP SERANGOON CRES
0.0,0.0,475B UPP SERANGOON CRES
1.328681,103.724745,138D YUAN CHING RD
1.369454,103.947979,527C PASIR RIS ST 51
1.371046,103.948133,528C PASIR RIS ST 51
1.406004,103.896903,261A PUNGGOL WAY
1.40767,103.9108,672D EDGEFIELD PLAINS
1.403899,103.895664,259A PUNGGOL FIELD
1.404486,103.895695,259C PUNGGOL FIELD
1.402594,103.914252,667A PUNGGOL DR
1.404859,103.896686,260A PUNGGOL WAY
1.397668,103.889367,336A ANCHORVALE CRES
1.397698,103.888441,336C ANCHORVALE CRES
1.396649,103.890071,330A ANCHORVALE ST
1.346893,103.933682,890B TAMPINES AVE 1
1.418078,103.833879,342A YISHUN RING RD
1.418407,103.843892,504D YISHUN ST 51
1.419287,103.844932,505B YISHUN ST 51
1.418938,103.843846,505D YISHUN ST 51
1.380453,103.84145,650 ANG MO KIO ST 61
1.386061,103.758236,634B SENJA RD
1.377061,103.738762,488A CHOA CHU KANG AVE 5
0.0,0.0,476A UPP SERANGOON VIEW
0.0,0.0,477A UPP SERANGOON VIEW
0.0,0.0,475D UPP SERANGOON CRES
1.328681,103.724745,138C YUAN CHING RD
1.328328,103.72477,138B YUAN CHING RD
1.370629,103.947566,524C PASIR RIS ST 51
1.407266,103.910616,673C EDGEFIELD PLAINS
1.406018,103.896507,261B PUNGGOL WAY
1.405572,103.907974,666B PUNGGOL DR
1.390512,103.880485,416B FERNVALE LINK
1.389541,103.879735,414A FERNVALE LINK
1.364252,103.953612,494E TAMPINES ST 43
1.439132,103.778142,180A MARSILING RD
1.418866,103.844747,505A YISHUN ST 51
1.336296,103.921246,748B BEDOK RESERVOIR CRES
1.336765,103.921959,747C BEDOK RESERVOIR CRES
1.319481,103.765527,311B CLEMENTI AVE 4
1.319967,103.765748,311C CLEMENTI AVE 4
1.319003,103.765692,311A CLEMENTI AVE 4
0.0,0.0,475A UPP SERANGOON CRES
0.0,0.0,477B UPP SERANGOON VIEW
1.369785,103.948077,527D PASIR RIS ST 51
1.407425,103.911242,672C EDGEFIELD PLAINS
1.406985,103.911117,673B EDGEFIELD PLAINS
1.406456,103.91268,672A EDGEFIELD PLAINS
1.405572,103.907974,666A PUNGGOL DR
1.403761,103.896529,258B PUNGGOL FIELD
1.405251,103.896394,260C PUNGGOL WAY
1.404887,103.896341,260B PUNGGOL WAY
1.390022,103.879809,414B FERNVALE LINK
1.389905,103.880384,416C FERNVALE LINK
1.38884,103.880116,415B FERNVALE LINK
1.386943,103.758497,636A SENJA RD
1.388965,103.768241,548A SEGAR RD
1.387363,103.759118,636C SENJA RD
1.376354,103.738346,487B CHOA CHU KANG AVE 5
0.0,0.0,476C UPP SERANGOON VIEW
0.0,0.0,477C UPP SERANGOON VIEW
1.406696,103.912457,672B EDGEFIELD PLAINS
1.405572,103.907974,667B PUNGGOL DR
1.40669,103.911405,673A EDGEFIELD PLAINS
1.402148,103.913857,665A PUNGGOL DR
1.403824,103.896077,258A PUNGGOL FIELD
0.0,0.0,92 DAWSON RD
0.0,0.0,89 DAWSON RD
1.388991,103.87973,415A FERNVALE LINK
1.390571,103.879944,416A FERNVALE LINK
1.389348,103.880368,415C FERNVALE LINK
1.398391,103.880089,472C FERNVALE ST
1.395882,103.877549,469B SENGKANG WEST WAY
1.36377,103.953417,494D TAMPINES ST 43
1.418102,103.84355,504C YISHUN ST 51
1.417613,103.84407,504B YISHUN ST 51
1.327551,103.923539,807B CHAI CHEE RD
1.376089,103.739571,489C CHOA CHU KANG AVE 5
1.375539,103.740424,489A CHOA CHU KANG AVE 5
1.37651,103.739474,487C CHOA CHU KANG AVE 5
1.401542,103.914484,665C PUNGGOL DR
1.407702,103.899817,308B PUNGGOL WALK
1.408207,103.898949,308C PUNGGOL WALK
1.40607,103.912335,671A EDGEFIELD PLAINS
1.404147,103.896189,258C PUNGGOL FIELD
1.397347,103.879,468B FERNVALE LINK
1.375586,103.741342,490B CHOA CHU KANG AVE 5
1.37606,103.740348,489D CHOA CHU KANG AVE 5
1.376107,103.741048,490D CHOA CHU KANG AVE 5
1.407367,103.900353,308A PUNGGOL WALK
0.0,0.0,86 DAWSON RD
1.295408,103.812193,90 DAWSON RD
1.398391,103.880089,471C FERNVALE ST
1.397411,103.881348,472A FERNVALE ST
